scenario,strategy,annual_flow_kinzhal,annual_flow_cruise,annual_flow_shahed,capital_cost,total_cost,lives_saved,cost_per_life,pk_kinzhal,pk_cruise,pk_shahed
8550,cruise_active,225.01460915177972,1382.3628642516987,7208.40423840694,3100595136.104515,9086088577.034206,236683.5783879973,38389.18035174924,0.29674189394638845,0.6249683162016143,0.7256855724927607
8551,cruise_active,379.9573271472812,886.5137551904235,10064.371024869657,2512133986.211501,7361642173.241907,134856.29471992032,54588.79163580105,0.16761421454057948,0.8094189275749647,0.5865979180231587
8552,cruise_active,312.5405160542865,2033.692065281197,10190.670957091874,2301564021.781676,6744580846.468336,228854.682709103,29471.019629698236,0.150506498677449,0.8590203396365987,0.6220171854159535
8553,cruise_active,85.15469633835548,2775.363432392044,6531.873604605931,2421877100.6627636,7097150351.257889,80212.88551520916,88478.93085596825,0.23165103327114117,0.7633565378465604,0.6606973269770694
8554,cruise_active,353.8578582431453,2009.7647767697922,7162.87685623677,2224526111.6022043,6518826355.812807,171173.40731637264,38083.172252126365,0.1303821017943121,0.8769794111556781,0.7485204874463278
8555,cruise_active,256.3186742314661,1685.8647433396723,9208.085460888557,2142079056.168549,6277220723.441528,193177.88684807098,32494.50972811597,0.2145802593767652,0.8464132769943009,0.8170407137349459
8556,cruise_active,178.66290011516216,1662.1661265895814,6970.562139391627,2905786149.867033,8515213752.409463,204834.8137665516,41571.125512454026,0.05196351991481105,0.8723271913735655,0.5541096906684831
8557,cruise_active,206.86773570119334,1452.5741573795065,6435.825560684815,2512767611.1638947,7363498969.176025,72292.15957056088,101857.50450557326,0.13718593201817605,0.91233663471867,0.6191281853914897
8558,cruise_active,243.60181766315497,1531.343223306546,10309.672096607663,2807481578.4137645,8227138720.183882,261642.5872319535,31444.18807053873,0.06838176006763538,0.831366808774174,0.6341959851986205
8559,cruise_active,173.18800637519485,1891.6702383320287,11789.594764107036,2444859395.4421906,7164498443.125097,78708.75885098943,91025.42776324104,0.21726789609514047,0.7522148301939015,0.6855767552554091
8560,cruise_active,60.02152123577642,2158.0193641321603,12863.697077173729,2133030045.1048434,6250703196.176524,89250.0320089399,70035.86503532469,0.26438435922383685,0.8880509484673321,0.7382410325850209
8561,cruise_active,96.58420703602931,2614.1829180198806,14486.294842109035,2267115811.067718,6643632647.774906,278388.17226046085,23864.636898291436,0.20529803011793518,0.7767718585452283,0.7802545270124163
8562,cruise_active,223.3376984195345,2374.158886720121,8550.247910372065,2139581100.1441326,6269900628.845786,245027.96063745252,25588.510848044956,0.3625344660315689,0.8790655278834294,0.8231516062092896
8563,cruise_active,142.3792768275447,2104.032245858289,14463.609175072563,1732214406.0046713,5076139526.925519,364519.08412964764,13925.579614152932,0.3572364279724967,0.7287633027276402,0.7069881241750557
8564,cruise_active,90.04883261857468,1841.5568085439675,16128.35222889634,2639232701.8423586,7734096536.858094,94491.31346598886,81849.81511175522,0.35042118678569567,0.8881415153192392,0.594181412079998
8565,cruise_active,303.8160417000623,1505.4761979654086,6381.287123199166,2404076882.47821,7044987991.447641,201591.80374223078,34946.7977401296,0.03774395641623564,0.7735702434876771,0.7957382603302425
8566,cruise_active,199.83389823638106,1547.0011735739147,15758.215913228887,3022316385.5656624,8856697885.933155,245666.49891038344,36051.71207802324,0.14343066772550844,0.8665750838734041,0.7741514556379215
8567,cruise_active,148.0135250446307,3149.8086537260433,9414.442012897563,2780990534.4624743,8149508471.385281,197035.70070770785,41360.567867214326,0.07442205548934473,0.8927020988067352,0.7714738588810756
8568,cruise_active,103.2619471482897,2216.7439385654584,9636.966559944669,3009597736.364405,8819426727.284548,472664.2847200082,18658.965808065877,0.32907437415187724,0.8194050504185679,0.8131345077382673
8569,cruise_active,304.63318973284333,2332.095371235441,13607.434593901975,2431968476.4377832,7126722459.234283,241944.84595859642,29455.979651055954,0.19392659987032065,0.8998867301534726,0.8025501866318407
8570,cruise_active,124.49200471504231,1133.3252309257155,11216.041311543237,3017335803.1117234,8842102619.10365,130394.27433746614,67810.51287742818,0.16949727137010565,0.9388993295362793,0.6968366093896987
8571,cruise_active,133.9813992275852,1405.9234482811,8054.075461329832,2374379159.087302,6957960781.050523,86027.27017432993,80880.87378514471,0.0906007619610769,0.8968666913916936,0.550580149327594
8572,cruise_active,33.70922565735539,1736.6927467900255,11425.906723425242,2192363849.6159887,6424576978.381453,147230.51678578096,43636.17759848764,0.19377788445918903,0.912210489758327,0.6413818408921534
8573,cruise_active,424.3749065734846,1472.7407464034338,7300.772262841797,2709723234.5972676,7940664371.850611,290950.82949851867,27292.118003365373,0.07618825921180322,0.7996151918114403,0.751195544832259
8574,cruise_active,461.4967086693581,2267.295732733336,8265.481375024885,2207522840.14709,6468999395.58135,286136.49503199477,22608.089173867913,0.06692961009828664,0.851442201992702,0.7050832165025689
8575,cruise_active,521.7774102324172,1594.921222075475,6500.692562194834,2125734106.6448622,6229322932.004639,224022.34187441418,27806.703920168668,0.022290688310380072,0.6486084187437788,0.6289106230958678
8576,cruise_active,321.1836185418311,2284.6591560577403,6214.39703659071,1976709717.6389754,5792616835.526956,142409.29217026068,40675.834752422335,0.1263034550580871,0.8743505449382537,0.7757980331286376
8577,cruise_active,309.2136965294658,1892.8048872108054,9809.296129219507,2554313513.062967,7485246481.539736,227586.40124693525,32889.69130197771,0.2309828405549335,0.8685038853912831,0.904118828647728
8578,cruise_active,203.85831558875785,2374.594665957897,10707.148147200825,3105864056.451393,9101528798.95148,173778.92567983773,52374.180375126256,0.17531924703842866,0.7757826676115184,0.7053675803742354
8579,cruise_active,281.0247008185532,1891.9902779295298,7910.810561108886,2663856959.7989225,7806256293.006773,141791.33058433485,55054.538671980066,0.08898554711203933,0.7870862810515536,0.5895628093708999
8580,cruise_active,147.93820709537738,1413.4500100134028,5306.901463786302,2400920362.315162,7035738018.2851715,116322.05808631591,60484.98568572742,0.04713081654116971,0.8074847216030485,0.6917098394462099
8581,cruise_active,207.260375668888,2499.62187612987,8404.038841996784,2553949529.8380013,7484179852.819306,137658.37032880553,54367.77898026019,0.20868800330694628,0.8223982028409411,0.7977132096104652
8582,cruise_active,235.66122740493137,1300.7503634462205,6944.785414658889,2440475810.956304,7151652639.279285,213612.29878801585,33479.59213891719,0.06950282715174788,0.8716286785630156,0.7965030553651514
8583,cruise_active,115.34832523981302,1351.876424814287,6264.1654085540395,2018569506.1191216,5915284171.71596,113331.37976777194,52194.58356403148,0.18253530677923221,0.8499522191292974,0.7153667673687097
8584,cruise_active,162.98720064804405,1646.1827748180476,9633.617037760625,2270890342.660465,6654693662.477909,167365.50102508054,39761.44200399263,0.02762252606473539,0.8262040687142507,0.7944203774838983
8585,cruise_active,299.50648152743946,1372.084432222026,8303.408842485373,3231885221.935877,9470825473.270493,310258.00519339804,30525.644188832106,0.12337809922788351,0.8944072999306599,0.8000135857097489
8586,cruise_active,299.0110553061832,1424.543926955263,9745.75659399214,2565422454.9427767,7517800499.554448,300812.3105961981,24991.665017480387,0.13789796861487488,0.896581812979199,0.6550820858266244
8587,cruise_active,258.66270330414153,1536.4288203077967,6828.7691108046665,2711593826.699837,7946146018.047346,121847.5522026511,65213.83379808641,0.22889247263933815,0.8437318891935599,0.6688001705539106
8588,cruise_active,109.58653083318181,1540.8359573304774,10772.53583890446,3054734150.40556,8951695997.545635,200450.14234824124,44657.96777531786,0.13003130618774209,0.9534658897727003,0.8097401574386909
8589,cruise_active,126.83917748089249,1569.0092274634274,7634.622263520989,2258453906.7071214,6618249511.05069,476392.8940885054,13892.418617438772,0.052549992953194104,0.8890967969210393,0.5028287376093782
8590,cruise_active,170.3391901744481,1129.9715108042867,5970.948110893838,2541336869.7714586,7447219288.306325,207260.81942839356,35931.63101856432,0.23188187090115067,0.805579263177787,0.4980975719888648
8591,cruise_active,166.17850502620843,3962.6725458434466,7464.34486028195,2409078449.102345,7059644750.997334,414022.2220692709,17051.366749623816,0.07912240493585225,0.8785333553915072,0.5672182977204473
8592,cruise_active,383.4768980638273,1833.7653426192921,6072.962313458959,2270258387.639149,6652841760.166151,243934.2083318578,27273.098782091933,0.2008348139987931,0.9209296227264366,0.7688695864938667
8593,cruise_active,195.25115126425686,1811.6337922377452,9896.793049763006,2446303901.1595764,7168731471.405819,252418.3609076642,28400.198169530835,0.3257276275300475,0.7567249818044006,0.6594586046401777
8594,cruise_active,211.2905142127072,1198.0301477461276,8728.871397562505,2464161385.164287,7221061644.907164,356011.2438323149,20283.240403239513,0.0389521137669929,0.8629699834200946,0.790314796549176
8595,cruise_active,103.56570373032292,1988.230285537812,5140.292163968129,2820842081.464029,8266290789.002823,200731.85652142414,41180.76189924822,0.29427207857175847,0.8686120053033567,0.7528960097468042
8596,cruise_active,442.46591384544223,1737.2476358105969,2402.501710220422,2744327905.621253,8042071067.11431,129113.00314820115,62287.073114419734,0.09182764679685294,0.8181846690732725,0.874848319858536
8597,cruise_active,228.7876606492079,1340.045966056228,6992.615049263618,2552812620.5396233,7480848215.460778,222850.15618973586,33568.961060505346,0.27592712461282326,0.8524694417442099,0.6226682006355034
8598,cruise_active,261.13982747817596,1407.9337082560137,9361.690111625312,2659559351.649198,7793662437.116629,158109.08313859595,49292.94561960635,0.06299670060385097,0.9080887175397332,0.7422775433723975
8599,cruise_active,242.19817234959677,1981.4956368456885,5350.967184862459,2268547790.7667313,6647828969.388858,266953.52506643574,24902.57046702956,0.14976411373809156,0.8182497761457108,0.5047737105298675
8600,cruise_active,133.43921987428908,2249.59093124502,11695.368810798076,1881701218.2593796,5514200724.090146,127191.35976043035,43353.57947643887,0.04093521215147796,0.7373839164369432,0.884530696302978
8601,cruise_active,327.6617845232605,2034.9550874203012,7928.769577904564,2896200159.346802,8487122642.431507,127524.27829443196,66552.99489589095,0.12389509665554244,0.7759459906624817,0.8541295976670731
8602,cruise_active,102.70197777410908,1872.5821829170122,10559.46609685327,2482555723.070944,7274965033.192084,301702.0038805382,24113.08158255613,0.18948814571591177,0.8325262062960949,0.8093224072601621
8603,cruise_active,354.1572309210225,1883.906929932797,10710.284270750633,2575087006.898744,7546121828.613745,214602.4241998776,35163.264612450956,0.06729133316100136,0.9363882119193241,0.4684440892139417
8604,cruise_active,218.7939817970473,2170.5213472643172,7695.054733973624,2449443469.028398,7177931766.993446,219870.23033663875,32646.219344944806,0.09606262350488592,0.7542751862280804,0.7912240429657927
8605,cruise_active,212.34014453720843,2370.973175116569,10933.911927650788,2366585447.623453,6935121826.077076,266028.5481643857,26069.088727243252,0.07133273698695929,0.7854112078604742,0.8586474528467333
8606,cruise_active,252.44850162016442,1092.4763763573897,9224.740334866312,2328935901.0088935,6824792324.6721115,193406.80987580356,35287.23900184622,0.1386329028153712,0.9039004814015373,0.772620438877873
8607,cruise_active,209.1156936532864,2097.3014955214944,6708.465832489542,2518715081.7556314,7380927637.619891,73318.24186143884,100669.73034580951,0.021683077702836725,0.8688918121613234,0.7329109485152502
8608,cruise_active,307.0579155720195,2242.286088445326,11075.987924678402,2981623098.197599,8737448903.951757,393685.30757708,22193.992856187666,0.19169102881115377,0.8072404359988348,0.6925718640044414
8609,cruise_active,198.11981272222454,827.6653030280156,13546.4770954459,3305135571.885255,9685480769.664652,271920.0873348176,35618.84987826896,0.07475384622762614,0.7554173889133954,0.8967782473799051
8610,cruise_active,138.29105915394925,2087.734382029566,7581.411184094203,2168441914.1983447,6354475331.891777,257140.85304546065,24712.04111144623,0.20304029023605216,0.9350062148440106,0.7412700938275955
8611,cruise_active,398.5931651280856,1163.8277246674356,12774.58127787492,3031685890.3843694,8884154598.908804,233223.25135233355,38092.919755618146,0.23773159693709922,0.8326264702871444,0.716604864237916
8612,cruise_active,88.09340894994541,2292.2743343845873,7821.205977344705,2057619355.024223,6029717166.1885395,278505.9442618705,21650.227905078333,0.13818973282579552,0.8667102223197413,0.7576576238146312
8613,cruise_active,191.2873805561761,2773.1453258637384,10443.584055632877,2352070268.025042,6892586054.151554,295172.8159827523,23351.019067265006,0.2815929828382464,0.8107846577575857,0.8174486823586227
8614,cruise_active,206.91730212105156,1863.5043301577084,8302.078724797615,2754293324.603436,8071274067.056164,394223.7146925969,20473.842050191946,0.1878680144085517,0.8663639611579221,0.7237750067851856
8615,cruise_active,373.2455625765283,3986.0960622995344,10941.789843950675,2165901325.0228415,6347030303.671976,359880.0097636756,17636.51809346097,0.17042168710980668,0.8421455023745623,0.5999420538914322
8616,cruise_active,190.33395814618476,2202.8534527458132,5223.708799721167,2246585510.7937274,6583469963.317833,192316.90069441078,34232.40463810763,0.157316244365834,0.810907512379695,0.5545639313330878
8617,cruise_active,191.55755040540203,2256.857499719167,15953.623372505765,2916817327.163177,8547539886.465023,108778.65844429382,78577.36074987786,0.098254621712952,0.9254185132667636,0.6542103258061516
8618,cruise_active,236.27353518393159,1250.7679375336106,12530.351031200053,2663059200.778838,7803918513.064074,182426.22349868953,42778.49074214998,0.02324026492718228,0.8586065164678507,0.8069008876170009
8619,cruise_active,95.14307779417925,2151.9814131627804,6577.437265533841,1791185142.3698976,5248949361.988524,179798.64293815132,29193.48709319293,0.22795744180789498,0.7459574364425335,0.6531182559297117
8620,cruise_active,372.6681674804861,2276.0050871818244,8907.046700148136,2314063815.7014513,6781210664.217596,356687.3454531464,19011.63792509247,0.09058792118996419,0.8925540961859288,0.7167111162544462
